experiment_id,design_id,condition_id,timestamp,span_m,root_chord_m,tip_chord_m,taper_ratio,sweep_deg,twist_deg,airfoil_id,wing_area_m2,aspect_ratio,mean_aerodynamic_chord_m,velocity_mps,aoa_deg,air_density,CL,CD,LD,solver_name,solver_status,iterations,residual_final,runtime_sec,config_hash,seed,experiment_tag
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000004,v20_a5,2026-06-08T16:05:59.459431+00:00,1.7469527939545944,0.3277920049545576,0.05608245962037399,0.1710916031284802,1.7838934733472516,0.881456723282918,NACA2412,0.33530528420850036,9.101687948371426,0.2239902790682049,20.0,5.0,1.225,0.6481063874026917,0.024482312876632446,26.47243300371705,analytic,converged,1,0.0,2.400018274784088e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000004,v20_a10,2026-06-08T16:05:59.459435+00:00,1.7469527939545944,0.3277920049545576,0.05608245962037399,0.1710916031284802,1.7838934733472516,0.881456723282918,NACA2412,0.33530528420850036,9.101687948371426,0.2239902790682049,20.0,10.0,1.225,1.0836191194248805,0.05551284118352806,19.520152388568707,analytic,converged,1,0.0,2.6999623514711857e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000004,v20_a15,2026-06-08T16:05:59.459439+00:00,1.7469527939545944,0.3277920049545576,0.05608245962037399,0.1710916031284802,1.7838934733472516,0.881456723282918,NACA2412,0.33530528420850036,9.101687948371426,0.2239902790682049,20.0,15.0,1.225,1.4,0.08784275038667415,15.937570190338457,analytic,stall_limited,1,0.0,2.400018274784088e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000004,v25_a-5,2026-06-08T16:05:59.459443+00:00,1.7469527939545944,0.3277920049545576,0.05608245962037399,0.1710916031284802,1.7838934733472516,0.881456723282918,NACA2412,0.33530528420850036,9.101687948371426,0.2239902790682049,25.0,-5.0,1.225,-0.2229190766416864,0.009244578223786092,-24.11349347102939,analytic,converged,1,0.0,2.4999608285725117e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000004,v25_a0,2026-06-08T16:05:59.459447+00:00,1.7469527939545944,0.3277920049545576,0.05608245962037399,0.1710916031284802,1.7838934733472516,0.881456723282918,NACA2412,0.33530528420850036,9.101687948371426,0.2239902790682049,25.0,0.0,1.225,0.21259365538050265,0.009059558556718448,23.466226753713737,analytic,converged,1,0.0,2.300017513334751e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000004,v25_a5,2026-06-08T16:05:59.459450+00:00,1.7469527939545944,0.3277920049545576,0.05608245962037399,0.1710916031284802,1.7838934733472516,0.881456723282918,NACA2412,0.33530528420850036,9.101687948371426,0.2239902790682049,25.0,5.0,1.225,0.6481063874026917,0.024482312876632446,26.47243300371705,analytic,converged,1,0.0,2.300017513334751e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000004,v25_a10,2026-06-08T16:05:59.459453+00:00,1.7469527939545944,0.3277920049545576,0.05608245962037399,0.1710916031284802,1.7838934733472516,0.881456723282918,NACA2412,0.33530528420850036,9.101687948371426,0.2239902790682049,25.0,10.0,1.225,1.0836191194248805,0.05551284118352806,19.520152388568707,analytic,converged,1,0.0,2.200016751885414e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000004,v25_a15,2026-06-08T16:05:59.459457+00:00,1.7469527939545944,0.3277920049545576,0.05608245962037399,0.1710916031284802,1.7838934733472516,0.881456723282918,NACA2412,0.33530528420850036,9.101687948371426,0.2239902790682049,25.0,15.0,1.225,1.4,0.08784275038667415,15.937570190338457,analytic,stall_limited,1,0.0,2.400018274784088e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000005,v15_a-5,2026-06-08T16:05:59.459461+00:00,1.1798598049690066,0.4894163386287351,0.2295238173721193,0.4689745708433185,29.370974255232007,-4.750114746906115,NACA4412,0.4241242961217776,3.2822197929019405,0.37512834061596917,15.0,-5.0,1.225,-0.19852077462135492,0.011696508966291489,-16.972651856505024,analytic,converged,1,0.0,2.4999608285725117e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000005,v15_a0,2026-06-08T16:05:59.459465+00:00,1.1798598049690066,0.4894163386287351,0.2295238173721193,0.4689745708433185,29.370974255232007,-4.750114746906115,NACA4412,0.4241242961217776,3.2822197929019405,0.37512834061596917,15.0,0.0,1.225,0.09557907710686354,0.008242291526198278,11.59617768954952,analytic,converged,1,0.0,2.400018274784088e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000005,v15_a5,2026-06-08T16:05:59.459469+00:00,1.1798598049690066,0.4894163386287351,0.2295238173721193,0.4689745708433185,29.370974255232007,-4.750114746906115,NACA4412,0.4241242961217776,3.2822197929019405,0.37512834061596917,15.0,5.0,1.225,0.38967892883508204,0.024525165303693176,15.888941991204495,analytic,converged,1,0.0,2.300017513334751e-06,307e022cd6f5,42,phase1
