experiment_id,design_id,condition_id,timestamp,span_m,root_chord_m,tip_chord_m,taper_ratio,sweep_deg,twist_deg,airfoil_id,wing_area_m2,aspect_ratio,mean_aerodynamic_chord_m,velocity_mps,aoa_deg,air_density,CL,CD,LD,solver_name,solver_status,iterations,residual_final,runtime_sec,config_hash,seed,experiment_tag
baseline_phase1_20260608T162505Z_d3c044325798,wing_000001,v20_a-5,2026-06-08T16:25:05.723733+00:00,1.1268936560148732,0.2527421128163001,0.1837782567768943,0.727137455365301,13.587007855852379,2.43696639544655,NACA2412,0.24595601760791927,5.163074781894174,0.22007606547904054,20.0,-5.0,1.225,-0.13160191359478812,0.00845616646392753,-15.562833839208109,analytic,converged,1,0.0,1.9000144675374031e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000001,v20_a0,2026-06-08T16:25:05.723736+00:00,1.1268936560148732,0.2527421128163001,0.1837782567768943,0.727137455365301,13.587007855852379,2.43696639544655,NACA2412,0.24595601760791927,5.163074781894174,0.22007606547904054,20.0,0.0,1.225,0.23775164351622208,0.01129986769249372,21.040214804829603,analytic,converged,1,0.0,1.700012944638729e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000001,v20_a5,2026-06-08T16:25:05.723738+00:00,1.1268936560148732,0.2527421128163001,0.1837782567768943,0.727137455365301,13.587007855852379,2.43696639544655,NACA2412,0.24595601760791927,5.163074781894174,0.22007606547904054,20.0,5.0,1.225,0.6071052006272323,0.03393318430508904,17.89119450649915,analytic,converged,1,0.0,1.600012183189392e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000001,v20_a10,2026-06-08T16:25:05.723741+00:00,1.1268936560148732,0.2527421128163001,0.1837782567768943,0.727137455365301,13.587007855852379,2.43696639544655,NACA2412,0.24595601760791927,5.163074781894174,0.22007606547904054,20.0,10.0,1.225,0.9764587577382424,0.07635611630171348,12.788219268249112,analytic,converged,1,0.0,1.6999547369778156e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000001,v20_a15,2026-06-08T16:25:05.723744+00:00,1.1268936560148732,0.2527421128163001,0.1837782567768943,0.727137455365301,13.587007855852379,2.43696639544655,NACA2412,0.24595601760791927,5.163074781894174,0.22007606547904054,20.0,15.0,1.225,1.3458123148492527,0.13856866368236706,9.712241419417744,analytic,converged,1,0.0,1.9000144675374031e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000001,v25_a-5,2026-06-08T16:25:05.723746+00:00,1.1268936560148732,0.2527421128163001,0.1837782567768943,0.727137455365301,13.587007855852379,2.43696639544655,NACA2412,0.24595601760791927,5.163074781894174,0.22007606547904054,25.0,-5.0,1.225,-0.13160191359478812,0.00845616646392753,-15.562833839208109,analytic,converged,1,0.0,1.600012183189392e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000001,v25_a0,2026-06-08T16:25:05.723749+00:00,1.1268936560148732,0.2527421128163001,0.1837782567768943,0.727137455365301,13.587007855852379,2.43696639544655,NACA2412,0.24595601760791927,5.163074781894174,0.22007606547904054,25.0,0.0,1.225,0.23775164351622208,0.01129986769249372,21.040214804829603,analytic,converged,1,0.0,1.9000144675374031e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000001,v25_a5,2026-06-08T16:25:05.723752+00:00,1.1268936560148732,0.2527421128163001,0.1837782567768943,0.727137455365301,13.587007855852379,2.43696639544655,NACA2412,0.24595601760791927,5.163074781894174,0.22007606547904054,25.0,5.0,1.225,0.6071052006272323,0.03393318430508904,17.89119450649915,analytic,converged,1,0.0,1.700012944638729e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000001,v25_a10,2026-06-08T16:25:05.723755+00:00,1.1268936560148732,0.2527421128163001,0.1837782567768943,0.727137455365301,13.587007855852379,2.43696639544655,NACA2412,0.24595601760791927,5.163074781894174,0.22007606547904054,25.0,10.0,1.225,0.9764587577382424,0.07635611630171348,12.788219268249112,analytic,converged,1,0.0,1.700012944638729e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000001,v25_a15,2026-06-08T16:25:05.723758+00:00,1.1268936560148732,0.2527421128163001,0.1837782567768943,0.727137455365301,13.587007855852379,2.43696639544655,NACA2412,0.24595601760791927,5.163074781894174,0.22007606547904054,25.0,15.0,1.225,1.3458123148492527,0.13856866368236706,9.712241419417744,analytic,converged,1,0.0,2.00001522898674e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000002,v15_a-5,2026-06-08T16:25:05.723761+00:00,1.5669234819547329,0.4352559088174647,0.08055350986688863,0.1850716055429146,24.413359802252373,0.864762056696307,NACA0012,0.4041169451749667,6.075590810076321,0.298557253758743,15.0,-5.0,1.225,-0.33719660541466273,0.014208241724404406,-23.732465420790668,analytic,converged,1,0.0,2.1999585442245007e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000002,v15_a0,2026-06-08T16:25:05.723764+00:00,1.5669234819547329,0.4352559088174647,0.08055350986688863,0.1850716055429146,24.413359802252373,0.864762056696307,NACA0012,0.4041169451749667,6.075590810076321,0.298557253758743,15.0,0.0,1.225,0.03191978488345139,0.007262800427017976,4.394969296513809,analytic,converged,1,0.0,1.600012183189392e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000002,v15_a5,2026-06-08T16:25:05.723766+00:00,1.5669234819547329,0.4352559088174647,0.08055350986688863,0.1850716055429146,24.413359802252373,0.864762056696307,NACA0012,0.4041169451749667,6.075590810076321,0.298557253758743,15.0,5.0,1.225,0.4010361751815655,0.01711310678094476,23.434445908332346,analytic,converged,1,0.0,1.8999562598764896e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000002,v15_a10,2026-06-08T16:25:05.723769+00:00,1.5669234819547329,0.4352559088174647,0.08055350986688863,0.1850716055429146,24.413359802252373,0.864762056696307,NACA0012,0.4041169451749667,6.075590810076321,0.298557253758743,15.0,10.0,1.225,0.7701525654796795,0.04375916078618475,17.59980199900966,analytic,converged,1,0.0,1.9000144675374031e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000002,v15_a15,2026-06-08T16:25:05.723771+00:00,1.5669234819547329,0.4352559088174647,0.08055350986688863,0.1850716055429146,24.413359802252373,0.864762056696307,NACA0012,0.4041169451749667,6.075590810076321,0.298557253758743,15.0,15.0,1.225,1.1392689557777937,0.08720096244273798,13.064866761372208,analytic,converged,1,0.0,1.9000144675374031e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000002,v20_a-5,2026-06-08T16:25:05.723774+00:00,1.5669234819547329,0.4352559088174647,0.08055350986688863,0.1850716055429146,24.413359802252373,0.864762056696307,NACA0012,0.4041169451749667,6.075590810076321,0.298557253758743,20.0,-5.0,1.225,-0.33719660541466273,0.014208241724404406,-23.732465420790668,analytic,converged,1,0.0,1.9000144675374031e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000002,v20_a0,2026-06-08T16:25:05.723777+00:00,1.5669234819547329,0.4352559088174647,0.08055350986688863,0.1850716055429146,24.413359802252373,0.864762056696307,NACA0012,0.4041169451749667,6.075590810076321,0.298557253758743,20.0,0.0,1.225,0.03191978488345139,0.007262800427017976,4.394969296513809,analytic,converged,1,0.0,1.800013706088066e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000002,v20_a5,2026-06-08T16:25:05.723779+00:00,1.5669234819547329,0.4352559088174647,0.08055350986688863,0.1850716055429146,24.413359802252373,0.864762056696307,NACA0012,0.4041169451749667,6.075590810076321,0.298557253758743,20.0,5.0,1.225,0.4010361751815655,0.01711310678094476,23.434445908332346,analytic,converged,1,0.0,1.6999547369778156e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000002,v20_a10,2026-06-08T16:25:05.723782+00:00,1.5669234819547329,0.4352559088174647,0.08055350986688863,0.1850716055429146,24.413359802252373,0.864762056696307,NACA0012,0.4041169451749667,6.075590810076321,0.298557253758743,20.0,10.0,1.225,0.7701525654796795,0.04375916078618475,17.59980199900966,analytic,converged,1,0.0,1.800013706088066e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000002,v20_a15,2026-06-08T16:25:05.723784+00:00,1.5669234819547329,0.4352559088174647,0.08055350986688863,0.1850716055429146,24.413359802252373,0.864762056696307,NACA0012,0.4041169451749667,6.075590810076321,0.298557253758743,20.0,15.0,1.225,1.1392689557777937,0.08720096244273798,13.064866761372208,analytic,converged,1,0.0,1.9999570213258266e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000002,v25_a-5,2026-06-08T16:25:05.723786+00:00,1.5669234819547329,0.4352559088174647,0.08055350986688863,0.1850716055429146,24.413359802252373,0.864762056696307,NACA0012,0.4041169451749667,6.075590810076321,0.298557253758743,25.0,-5.0,1.225,-0.33719660541466273,0.014208241724404406,-23.732465420790668,analytic,converged,1,0.0,1.9000144675374031e-06,d3c044325798,42,phase1
