eval_index,span_m,root_chord_m,tip_chord_m,sweep_deg,twist_deg,airfoil_id,feasible,penalty,cost,obj_cl,obj_cd,CL,CD,LD,wing_area_m2,aspect_ratio
86,1.866736926338201,0.22360824146308156,0.05,4.111622965842396,5.0,NACA0012,True,0.0,-25.495842553807446,-0.6275510998603508,0.027385253520977895,0.6275510998603508,0.027385253520977895,25.495842553807446,0.25537730384479657,13.645326736914708
87,1.5398357102452231,0.22488806978967296,0.15891537309420994,25.7647939906432,2.9264944704723765,NACA4412,True,0.0,-20.672526458837847,-0.7800821073511922,0.05023665790626384,0.7800821073511922,0.05023665790626384,20.672526458837847,0.2954971235338329,8.02408492573679
88,1.3373718390962026,0.2581007257346919,0.05,15.205054841265413,-2.2748688272203585,NACA4412,True,0.0,-22.255441833981696,-0.597883354810585,0.032556655320258636,0.597883354810585,0.032556655320258636,22.255441833981696,0.2060226171013398,8.681393631301114
64,1.6585485530154291,0.2671965808159469,0.05,22.78944150124473,-0.5544741979908072,NACA2412,True,0.0,-23.628518056794928,-0.5977422396056732,0.02515724111531568,0.5977422396056732,0.02515724111531568,23.628518056794928,0.26304296506686514,10.457543702072886
89,1.393917163961804,0.18899038933640713,0.05,16.800466530726176,1.563196360818261,NACA0012,True,0.0,-21.270576210208635,-0.46360555552180793,0.02656631357795658,0.46360555552180793,0.02656631357795658,21.270576210208635,0.166566402858966,11.665047852612192
90,1.5615540839746593,0.2190482130850261,0.05,19.508590185745366,-1.3286162352629907,NACA4412,True,0.0,-26.215436476595823,-0.680134584956698,0.029769758686624893,0.680134584956698,0.029769758686624893,26.215436476595823,0.21006666796450343,11.60798703005077
91,1.9526357286200924,0.1985410040652014,0.19365871901478748,10.372445262723666,4.454191565066208,NACA2412,True,0.0,-23.84882450783066,-0.7205070029629771,0.03484796881454917,0.7205070029629771,0.03484796881454917,23.84882450783066,0.3829115960204462,9.957353938375189
92,2.0,0.18817181095938995,0.0823587257074516,11.63367928907382,4.470516518154162,NACA0012,True,0.0,-26.993862516489163,-0.607759738865176,0.026548680380490953,0.607759738865176,0.026548680380490953,26.993862516489163,0.27053053666684157,14.78576152357248
93,1.7760044371755772,0.173035723703976,0.12950382219314543,24.475414618974384,-1.5451020762580843,NACA2412,True,0.0,-23.24706185389357,-0.5290420564658079,0.022537631825867727,0.5290420564658079,0.022537631825867727,23.24706185389357,0.2686557879671859,11.740643239938674
94,1.0521830908924386,0.3754849965115623,0.10901030829740223,0.0,1.033690261438394,NACA4412,True,0.0,-15.86444499264286,-0.6790697878591107,0.04831286570477649,0.6790697878591107,0.04831286570477649,15.86444499264286,0.25488888366838525,4.343419143379778
95,1.9053691306028164,0.23187882005286925,0.06457568542226651,8.441516760659896,-2.064062422333164,NACA2412,True,0.0,-25.10487888855917,-0.538372194452467,0.021658500533634897,0.538372194452467,0.021658500533634897,25.10487888855917,0.2824276316802236,12.854377959606513
96,1.6873800337875016,0.211163305349945,0.07481937796672494,15.560729178725603,4.7298448706629035,NACA4412,True,0.0,-26.22003213476116,-0.8070591388106366,0.049919353504195296,0.8070591388106366,0.049919353504195296,26.22003213476116,0.24128073491876148,11.800574875500818
